ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
208394_x_at	5.31805	A	0.466064
208395_s_at	1.64292	A	0.72583
208396_s_at	7.52372	A	0.334473
208397_x_at	6.06877	A	0.533936
208398_s_at	393.775	P	0.000244141
208399_s_at	3.10997	A	0.432373
208400_at	1.53545	A	0.932373
208401_s_at	4.22439	A	0.633789
208402_at	2.23659	A	0.696289
208403_x_at	301.856	P	0.000244141
208404_x_at	14.4226	A	0.303711
208405_s_at	1492.66	P	0.000244141
208406_s_at	3.39059	A	0.601074
208407_s_at	16.3973	P	0.00415039
208408_at	1.57985	A	0.753906
208409_at	1.15204	A	0.870361
208410_x_at	17.6485	P	0.00805664
208411_x_at	9.43532	P	0.0302734
208412_s_at	9.63804	A	0.19458
208413_at	2.43724	A	0.828613
208414_s_at	15.936	A	0.567627
208415_x_at	531.655	P	0.000244141
208416_s_at	20.3119	A	0.432373
208417_at	21.1645	A	0.466064
208420_x_at	87.8808	P	0.0012207
208421_at	6.79558	A	0.27417
208422_at	0.901574	A	0.633789
208423_s_at	6.46303	A	0.398926
208424_s_at	21.0716	P	0.00585938
208425_s_at	18.2388	P	0.0141602
208426_x_at	23.5787	P	0.0185547
208427_s_at	1.69353	A	0.80542
208428_at	6.75015	A	0.111572
208429_x_at	9.43911	A	0.567627
208430_s_at	1.33354	A	0.80542
208431_s_at	0.765821	A	0.780518
208432_s_at	13.3023	A	0.366211
208433_s_at	1.69068	A	0.753906
208434_at	0.49278	A	0.665527
208435_s_at	1.00197	A	0.888428
208436_s_at	533.395	P	0.000244141
208437_at	5.91533	A	0.432373
208438_s_at	2481.15	P	0.000244141
208439_s_at	3.11175	A	0.870361
208440_at	3.46919	A	0.919434
208441_at	11.0143	A	0.129639
208442_s_at	179.157	P	0.000244141
208443_x_at	10.448	A	0.366211
208445_s_at	63.9706	P	0.00195313
208446_s_at	5.07462	A	0.303711
208447_s_at	65.5521	P	0.000732422
208448_x_at	7.99111	A	0.0952148
208449_s_at	4.1153	A	0.633789
208450_at	24.0054	A	0.111572
208451_s_at	24.0142	A	0.219482
208452_x_at	125.034	P	0.000732422
208453_s_at	24.3878	P	0.0185547
208454_s_at	521.379	P	0.000732422
208455_at	3.06754	A	0.5
208456_s_at	12.3961	A	0.19458
208457_at	0.994532	A	0.932373
208458_at	10.1278	A	0.19458
208459_s_at	124.841	P	0.000732422
208460_at	1.12301	A	0.888428
208461_at	8.60077	A	0.432373
208462_s_at	0.504699	A	0.943848
208463_at	5.37978	A	0.533936
208464_at	8.20761	A	0.466064
208465_at	2.2402	A	0.633789
208466_at	162.63	P	0.000732422
208467_at	1.726	A	0.850342
208468_at	8.57675	A	0.398926
208469_s_at	3.04735	A	0.696289
208470_s_at	20.8022	A	0.129639
208471_at	3.33972	A	0.533936
208472_at	20.5741	P	0.0239258
208473_s_at	0.817798	A	0.850342
208474_at	2.50883	A	0.753906
208475_at	1.34725	A	0.888428
208476_s_at	2.09934	A	0.870361
208477_at	7.94527	A	0.366211
208478_s_at	72.4465	P	0.000244141
208479_at	3.17	A	0.601074
208480_s_at	0.776801	A	0.850342
208481_at	8.53184	P	0.0375977
208482_at	2.56091	A	0.80542
208483_x_at	1.48094	A	0.976074
208484_at	1.17935	A	0.828613
208485_x_at	2200.05	P	0.000244141
208486_at	14.9027	P	0.0012207
208487_at	1.86337	A	0.828613
208488_s_at	819.653	P	0.000244141
208489_at	10.4292	A	0.466064
208490_x_at	188.607	P	0.000244141
208491_s_at	10.7966	A	0.432373
208492_at	4.28889	A	0.567627
208493_at	0.577227	A	0.665527
208494_at	1.74238	A	0.994141
208495_at	5.96388	A	0.303711
208496_x_at	3.08143	A	0.219482
208497_x_at	1.24078	A	0.665527
208498_s_at	173.215	P	0.000244141
208499_s_at	218.495	P	0.000244141
208500_x_at	0.525938	A	0.932373
208501_at	36.5372	P	0.0461426
208502_s_at	0.866076	A	0.981445
208503_s_at	101.61	P	0.00415039
208504_x_at	0.778831	A	0.98584
208505_s_at	2.44495	A	0.696289
208506_at	4.75043	A	0.0952148
208507_at	1.48628	A	0.953857
208508_s_at	4.6853	A	0.246094
208509_s_at	5.48415	A	0.567627
208510_s_at	1.72237	A	0.5
208511_at	17.7127	P	0.00805664
208512_s_at	3.17942	A	0.80542
208513_at	1.19971	A	0.828613
208514_at	0.933937	A	0.753906
208515_at	14.0817	A	0.067627
208516_at	1.13835	A	0.943848
208517_x_at	986.202	P	0.000244141
208518_s_at	0.944331	A	0.904785
208519_x_at	3.45576	A	0.633789
208520_at	12.5369	A	0.124756
208521_at	7.28975	A	0.219482
208522_s_at	0.854913	A	0.976074
208523_x_at	94.4196	P	0.00585938
208524_at	4.97234	A	0.780518
208525_s_at	3.9728	A	0.559082
208526_at	2.47396	A	0.688721
208527_x_at	304.522	P	0.00805664
208528_x_at	10.6631	A	0.303711
208529_at	0.808454	A	0.601074
208530_s_at	10.8873	A	0.601074
208531_at	2.1365	A	0.696289
208532_x_at	2.83977	A	0.962402
208533_at	0.788134	A	0.981445
208534_s_at	79.132	P	0.000732422
208535_x_at	12.6002	A	0.432373
208536_s_at	34.9238	P	0.000244141
208537_at	1.88161	A	0.870361
208538_at	2.95287	A	0.753906
208539_x_at	2.68005	A	0.601074
208540_x_at	1330.55	P	0.000732422
208541_x_at	55.5429	P	0.0302734
208542_x_at	1.40932	A	0.601074
208543_at	0.569104	A	0.969727
208544_at	9.15563	A	0.303711
208545_x_at	1.32494	A	0.72583
208546_x_at	159.591	P	0.00195313
208547_at	2.68128	A	0.633789
208548_at	0.82726	A	0.904785
208549_x_at	203.101	P	0.0239258
208550_x_at	0.634517	A	0.969727
208551_at	1.18465	A	0.753906
208552_at	0.530628	A	0.969727
208553_at	5.99134	A	0.0952148
208554_at	0.810622	A	0.919434
208555_x_at	7.06186	A	0.633789
208556_at	1.99467	A	0.888428
208557_at	11.978	P	0.0141602
208558_at	33.3148	A	0.5
208559_at	0.89558	A	0.72583
208560_at	1.71986	A	0.969727
208561_at	0.889551	A	0.870361
208562_s_at	1.77091	A	0.665527
208563_x_at	1.52335	A	0.850342
208564_at	1.07114	A	0.665527
208565_at	7.35438	A	0.601074
208566_at	0.344288	A	0.943848
208567_s_at	1.53784	A	0.888428
208568_at	1.44899	A	0.828613
208569_at	25.2969	A	0.0805664
208570_at	2.63411	A	0.432373
208571_at	2.95443	A	0.753906
208572_at	0.934633	A	0.5
208573_s_at	2.21379	A	0.366211
208574_at	1.42374	A	0.850342
208575_at	1.68917	A	0.696289
208576_s_at	20.277	P	0.0107422
208577_at	2.77243	A	0.303711
208578_at	20.4795	A	0.0805664
208579_x_at	502.752	P	0.000244141
208580_x_at	10.1728	A	0.334473
208581_x_at	70.0485	P	0.0185547
208582_s_at	1.54238	A	0.888428
208583_x_at	93.8284	A	0.129639
208584_at	22.078	A	0.466064
208585_at	12.8	A	0.303711
208586_s_at	0.444142	A	0.850342
208587_s_at	9.55179	A	0.0805664
208588_at	7.69495	A	0.366211
208589_at	1.27221	A	0.962402
208590_x_at	1.87714	A	0.753906
208591_s_at	139.587	P	0.000244141
208592_s_at	18.031	A	0.19458
208593_x_at	1.74527	A	0.567627
208594_x_at	1057.31	P	0.000732422
208595_s_at	99.213	P	0.0239258
208596_s_at	8.43766	A	0.27417
208597_at	13.7466	P	0.0302734
208598_s_at	179.3	P	0.000732422
208599_at	15.1186	A	0.334473
208600_s_at	2.96684	A	0.753906
208601_s_at	65.8137	P	0.00805664
208602_x_at	3.44157	A	0.870361
208603_s_at	1.48345	A	0.943848
208604_s_at	20.7179	P	0.0302734
208605_s_at	5.50064	A	0.567627
208606_s_at	1.3851	A	0.870361
208607_s_at	1.46242	A	0.870361
208608_s_at	25.3613	P	0.000244141
208609_s_at	7.88264	A	0.696289
208610_s_at	538.351	P	0.000244141
208611_s_at	124.671	P	0.00292969
208612_at	419.258	P	0.000732422
208613_s_at	10.3095	A	0.665527
208614_s_at	6.80741	A	0.5
208615_s_at	891.162	P	0.000244141
208616_s_at	2972.97	P	0.000244141
208617_s_at	704.671	P	0.000244141
208619_at	68.3907	P	0.0141602
208620_at	2416.18	P	0.000244141
208621_s_at	60.889	P	0.00805664
208622_s_at	105.894	P	0.00585938
208623_s_at	203.001	P	0.000732422
208624_s_at	49.9689	P	0.00415039
208625_s_at	105.488	P	0.000732422
208626_s_at	16.9194	A	0.246094
208627_s_at	559.22	P	0.000244141
208628_s_at	854.831	P	0.000244141
208629_s_at	138.179	P	0.000732422
208630_at	190.281	P	0.0185547
208631_s_at	158.175	P	0.000244141
208632_at	310.39	P	0.000244141
208633_s_at	83.8973	P	0.000732422
208634_s_at	303.526	P	0.000244141
208635_x_at	2637.03	P	0.000244141
208636_at	3887.72	P	0.000244141
208637_x_at	2116.83	P	0.000244141
208638_at	141.178	P	0.000732422
208639_x_at	117.385	P	0.000244141
208640_at	1828.79	P	0.000244141
208641_s_at	2763.02	P	0.0012207
208642_s_at	1250.98	P	0.000244141
208643_s_at	782.892	P	0.000244141
208644_at	51.0279	P	0.00292969
208645_s_at	4572.53	P	0.000244141
208646_at	284.847	P	0.00805664
208647_at	540.115	P	0.000244141
208648_at	645.702	P	0.000244141
208649_s_at	366.417	P	0.000244141
208650_s_at	105.269	P	0.00195313
208651_x_at	71.8183	P	0.000244141
208652_at	930	P	0.000244141
208653_s_at	435.75	P	0.000244141
208654_s_at	928.431	P	0.000244141
208655_at	1676.25	P	0.000244141
208656_s_at	3265.76	P	0.000244141
208657_s_at	77.7375	P	0.00805664
208658_at	30.7243	P	0.0141602
208659_at	3749.43	P	0.000244141
208660_at	414.027	P	0.000732422
208661_s_at	89.0191	P	0.000244141
208662_s_at	214.982	P	0.000244141
208663_s_at	39.0185	P	0.0185547
208664_s_at	5.22818	A	0.398926
208666_s_at	45.5249	P	0.000244141
208667_s_at	167.565	P	0.00195313
208668_x_at	2373.8	P	0.000244141
208669_s_at	120.705	P	0.000244141
208670_s_at	59.5095	P	0.0302734
208671_at	2826.83	P	0.000244141
208672_s_at	1040.62	P	0.000244141
208673_s_at	163.381	P	0.000244141
208674_x_at	123.268	P	0.000244141
208675_s_at	265.697	P	0.000244141
208676_s_at	53.5534	P	0.0375977
208677_s_at	514.091	P	0.000244141
208678_at	888.032	P	0.000244141
208679_s_at	8378.98	P	0.000244141
208680_at	119.905	P	0.000732422
208682_s_at	39.1057	P	0.0302734
208683_at	178.927	P	0.000244141
208684_at	398.503	P	0.000244141
208685_x_at	910.953	P	0.000244141
208686_s_at	455.406	P	0.000244141
208687_x_at	1405.91	P	0.000244141
208688_x_at	60.5025	P	0.0012207
208689_s_at	245.312	P	0.000732422
208690_s_at	140.832	P	0.00415039
208691_at	117.511	P	0.000244141
208692_at	2754.6	P	0.000244141
208693_s_at	146.246	P	0.00195313
208694_at	308.309	P	0.000244141
208695_s_at	5885.09	P	0.000244141
208696_at	334.675	P	0.000732422
208697_s_at	420.323	P	0.000244141
208698_s_at	230.233	P	0.000732422
208699_x_at	3035.95	P	0.000244141
208700_s_at	5120.65	P	0.000244141
208701_at	30.1817	A	0.16626
208702_x_at	1329.97	P	0.000244141
208703_s_at	796.232	P	0.000244141
208704_x_at	1230.97	P	0.0012207
208705_s_at	1826.81	P	0.000244141
208706_s_at	641.878	P	0.000244141
208707_at	262.337	P	0.000732422
208708_x_at	515.93	P	0.000244141
208709_s_at	1001.15	P	0.000244141
208710_s_at	49.4846	A	0.149658
208711_s_at	10.8755	A	0.19458
208712_at	2.33928	A	0.780518
208713_at	241.596	P	0.000732422
208714_at	133.95	P	0.00805664
208715_at	98.3525	P	0.000244141
208716_s_at	453.074	P	0.000244141
208717_at	246.874	P	0.000244141
208718_at	4704.55	P	0.000244141
208719_s_at	245.748	P	0.000244141
208720_s_at	1656.28	P	0.000732422
208721_s_at	99.642	P	0.000732422
208722_s_at	142.093	P	0.000244141
208723_at	70.1163	P	0.00195313
208724_s_at	3659	P	0.000244141
208725_at	1.78981	A	0.80542
208726_s_at	491.716	P	0.000244141
208727_s_at	5287.01	P	0.000244141
208728_s_at	659.063	P	0.000244141
208729_x_at	8202.23	P	0.000244141
208730_x_at	213.857	P	0.0107422
208731_at	622.241	P	0.000244141
208732_at	146.659	P	0.000244141
208733_at	28.8072	P	0.00292969
208734_x_at	966.122	P	0.000244141
208735_s_at	430.829	P	0.000244141
208736_at	4699.32	P	0.000244141
208737_at	1764.87	P	0.000244141
208738_x_at	1171.56	P	0.000732422
208739_x_at	1211.14	P	0.000244141
208740_at	165.796	P	0.000244141
208741_at	90.2029	P	0.0012207
208742_s_at	1615.33	P	0.000244141
208743_s_at	1464.15	P	0.000244141
208744_x_at	21.2973	P	0.00292969
208745_at	137.371	P	0.00195313
208746_x_at	1961.99	P	0.000244141
208747_s_at	7.99785	A	0.466064
208748_s_at	279.111	P	0.000732422
208749_x_at	1509.35	P	0.000244141
208750_s_at	1145.64	P	0.000244141
208751_at	272.626	P	0.000244141
208752_x_at	580.536	P	0.000244141
208753_s_at	126.74	P	0.000244141
208754_s_at	96.2236	P	0.000244141
208755_x_at	11544.5	P	0.000732422
208756_at	151.632	P	0.00415039
208757_at	139.695	P	0.0012207
208758_at	51.719	P	0.00195313
208759_at	417.189	P	0.000244141
208760_at	51.7822	P	0.000244141
208761_s_at	630.15	P	0.0012207
208762_at	49.452	P	0.00292969
208763_s_at	5159.47	P	0.000244141
208764_s_at	430.476	P	0.000244141
208765_s_at	112.394	P	0.00805664
208766_s_at	559.504	P	0.000244141
208767_s_at	13.1674	A	0.171387
208768_x_at	932.776	P	0.000244141
208769_at	48.4483	P	0.0461426
208770_s_at	516.521	P	0.000244141
208771_s_at	887.732	P	0.000244141
208772_at	565.581	P	0.000244141
208773_s_at	625.663	P	0.000244141
208774_at	450.647	P	0.000244141
208775_at	496.36	P	0.00292969
208776_at	42.2569	P	0.00195313
208777_s_at	161.842	P	0.000244141
208778_s_at	400.133	P	0.000732422
208779_x_at	22.3741	P	0.0302734
208780_x_at	2051.43	P	0.000244141
208781_x_at	751.536	P	0.0012207
208782_at	32.808	A	0.0952148
208783_s_at	5304.64	P	0.000244141
208784_s_at	139.895	P	0.000732422
208785_s_at	1668.38	P	0.000244141
208786_s_at	1384.13	P	0.000244141
208787_at	72.2686	P	0.000244141
208788_at	4402.27	P	0.000244141
208789_at	3.09087	A	0.850342
208790_s_at	3.84059	A	0.334473
208791_at	50.5596	A	0.067627
208792_s_at	70.7596	A	0.0952148
208793_x_at	26.5834	A	0.5
208794_s_at	99.4431	P	0.0185547
208795_s_at	128.658	P	0.0185547
208796_s_at	224.275	P	0.000244141
208797_s_at	21.9875	P	0.00585938
208798_x_at	113.123	P	0.000244141
208799_at	68.0233	P	0.000244141
208800_at	61.0886	P	0.000732422
208801_at	177.689	P	0.000244141
208802_at	21.5521	P	0.0302734
208803_s_at	28.9777	P	0.000244141
208804_s_at	392.228	P	0.000244141
208805_at	950.711	P	0.000244141
208806_at	34.6264	P	0.00805664
208807_s_at	91.3605	A	0.0805664
208808_s_at	1747.99	P	0.000244141
208809_s_at	1059.74	P	0.000244141
208810_at	960.829	P	0.000244141
208811_s_at	1006.47	P	0.000244141
208812_x_at	9505.32	P	0.000244141
208813_at	13.2993	A	0.246094
208814_at	28.1988	A	0.334473
208815_x_at	163.731	P	0.000244141
208816_x_at	161.575	A	0.149658
208817_at	27.8059	A	0.27417
208818_s_at	51.8347	P	0.00415039
208819_at	981.527	P	0.000244141
208820_at	13.6254	A	0.111572
208821_at	227.979	P	0.000732422
208822_s_at	210.2	P	0.000732422
208823_s_at	76.9653	M	0.0561523
208824_x_at	44.9613	P	0.00585938
208825_x_at	4913.5	P	0.000244141
208826_x_at	275.479	P	0.000732422
208827_at	146.01	P	0.00195313
208828_at	86.6039	P	0.000244141
208829_at	2060.9	P	0.000244141
208830_s_at	99.1983	P	0.000732422
208831_x_at	85.7181	P	0.0012207
208832_at	34.193	A	0.0805664
208833_s_at	125.747	P	0.00292969
208834_x_at	5065.64	P	0.00195313
208835_s_at	275.284	P	0.000732422
208836_at	125.646	P	0.00195313
208837_at	39.4648	P	0.0185547
208838_at	24.8889	P	0.00415039
208839_s_at	29.0769	P	0.000244141
208840_s_at	292.462	P	0.000244141
208841_s_at	363.967	P	0.000244141
208842_s_at	153.556	P	0.000244141
208843_s_at	61.082	P	0.000244141
208844_at	21.4105	P	0.0185547
208845_at	709.605	P	0.000732422
208846_s_at	279.259	P	0.000244141
208847_s_at	126.848	P	0.00195313
208848_at	27.7104	P	0.00415039
208849_at	9.31453	A	0.0805664
208850_s_at	1.74523	A	0.850342
208851_s_at	3.22593	A	0.567627
208852_s_at	149.637	P	0.000244141
208853_s_at	178.204	P	0.000732422
208854_s_at	526.261	P	0.000244141
208855_s_at	1997.42	P	0.000244141
208856_x_at	975.231	P	0.000244141
208857_s_at	351.656	P	0.000732422
208858_s_at	203.904	P	0.0012207
208859_s_at	210.705	P	0.000244141
208860_s_at	329.496	P	0.000244141
208861_s_at	388.436	P	0.000244141
208862_s_at	7.91648	A	0.0805664
208863_s_at	173.42	P	0.000732422
208864_s_at	1344.54	P	0.000244141
208865_at	1000.26	P	0.000244141
208866_at	314.559	P	0.000244141
208867_s_at	334.171	P	0.000244141
208868_s_at	567.396	P	0.000244141
208869_s_at	446.475	P	0.000244141
208870_x_at	519.961	P	0.000244141
208871_at	24.8271	A	0.27417
208872_s_at	770.209	P	0.000244141
208873_s_at	426.398	P	0.000244141
208874_x_at	55.9842	M	0.0561523
208875_s_at	982.289	P	0.000244141
208876_s_at	594.769	P	0.000244141
208877_at	1309.42	P	0.000244141
208878_s_at	1230.19	P	0.000244141
208879_x_at	65.2125	P	0.000244141
208880_s_at	114.671	P	0.000244141
208881_x_at	593.425	P	0.000244141
208882_s_at	168.564	P	0.000244141
208883_at	154.617	P	0.000244141
208884_s_at	422.826	P	0.000244141
208885_at	6157.95	P	0.000244141
208886_at	51.6363	P	0.00585938
208887_at	194.38	P	0.000732422
208888_s_at	1.52099	A	0.850342
208889_s_at	3.52247	A	0.567627
208890_s_at	26.9246	A	0.19458
208891_at	3307.78	P	0.000244141
208892_s_at	2437.33	P	0.000244141
208893_s_at	1323.42	P	0.000732422
208894_at	1454.78	P	0.000244141
208895_s_at	196.294	P	0.000732422
208896_at	65.9893	P	0.000732422
208897_s_at	68.8745	P	0.00292969
208898_at	435.636	P	0.000732422
208899_x_at	413.01	P	0.000244141
208900_s_at	197.805	P	0.000244141
208901_s_at	1182.49	P	0.000244141
208902_s_at	23.0484	A	0.246094
208903_at	38.5759	A	0.19458
208904_s_at	2495.89	P	0.000244141
208905_at	140.414	P	0.000732422
208906_at	42.7637	A	0.0952148
208907_s_at	24.3919	A	0.19458
208908_s_at	183.131	P	0.00195313
208909_at	414.92	P	0.000244141
208910_s_at	70.8125	P	0.000244141
208911_s_at	89.1228	P	0.00805664
208912_s_at	52.905	P	0.0239258
208913_at	44.8603	P	0.00195313
208914_at	43.29	P	0.000732422
208915_s_at	46.3296	A	0.111572
208916_at	27.9945	A	0.149658
208917_x_at	917.602	P	0.000244141
208918_s_at	5321.3	P	0.000244141
208919_s_at	3792.75	P	0.000244141
208920_at	17.7866	P	0.00292969
208921_s_at	461.448	P	0.000244141
208922_s_at	502.371	P	0.000244141
208923_at	49.3472	A	0.067627
208924_at	781.053	P	0.000244141
208925_at	172.909	P	0.000732422
208926_at	193.801	P	0.000244141
208927_at	351.966	P	0.000244141
208928_at	129.884	P	0.000732422
208929_x_at	2111.83	P	0.000244141
208930_s_at	14.9322	M	0.0561523
208931_s_at	27.2406	P	0.000244141
208932_at	975.282	P	0.000244141
208933_s_at	234.443	P	0.000732422
208934_s_at	185.182	P	0.0012207
208935_s_at	188.025	P	0.000244141
208936_x_at	226.595	P	0.0239258
208937_s_at	7.34095	A	0.456787
208938_at	73.9493	P	0.000244141
208939_at	31.3881	P	0.00292969
208940_at	17.0754	A	0.144775
208941_s_at	12.0256	A	0.219482
208942_s_at	1083.42	P	0.000244141
208943_s_at	646.942	P	0.000244141
208944_at	3165.34	P	0.000244141
208945_s_at	339.169	P	0.000244141
208946_s_at	517.68	P	0.000244141
208947_s_at	142.863	P	0.0239258
208948_s_at	772.642	P	0.000244141
208949_s_at	313.117	P	0.000244141
208950_s_at	3.27505	A	0.601074
208951_at	6.55474	A	0.111572
208952_s_at	198.077	P	0.000732422
208953_at	305.783	P	0.000244141
208954_s_at	212.17	P	0.00195313
208955_at	7.66881	P	0.00585938
208956_x_at	332.208	P	0.000244141
208957_at	44.2439	P	0.00585938
208958_at	30.2926	P	0.00415039
208959_s_at	830.942	P	0.000244141
208960_s_at	1097.97	P	0.000244141
208961_s_at	1908.07	P	0.000244141
208962_s_at	2.41667	A	0.753906
208963_x_at	16.3284	A	0.219482
208964_s_at	21.7009	M	0.0561523
208965_s_at	990.738	P	0.000244141
208966_x_at	2387.6	P	0.000244141
208967_s_at	100.307	P	0.000244141
208968_s_at	86.5867	P	0.000732422
208969_at	50.1006	A	0.398926
208970_s_at	154.02	P	0.000732422
208971_at	39.1835	P	0.0239258
208972_s_at	20.5527	A	0.466064
208973_at	11.0776	A	0.27417
208974_x_at	2394.52	P	0.000244141
208975_s_at	843.701	P	0.000244141
208977_x_at	378.349	P	0.000732422
208978_at	0.997685	A	0.72583
208979_at	354.346	P	0.000244141
208980_s_at	8049.17	P	0.000244141
208981_at	2448.23	P	0.000244141
208982_at	3032.67	P	0.000244141
208983_s_at	1675.38	P	0.000244141
208984_x_at	148.821	P	0.000732422
208985_s_at	109.984	P	0.000244141
208986_at	52.5566	P	0.000732422
208987_s_at	225.661	P	0.000244141
208988_at	508.318	P	0.000244141
208989_s_at	213.184	P	0.000244141
208990_s_at	1664.13	P	0.000244141
208991_at	2333.47	P	0.000244141
208992_s_at	1480.97	P	0.000244141
208993_s_at	456.58	P	0.000244141
208994_s_at	237.086	P	0.000244141
208995_s_at	121.575	P	0.000244141
208996_s_at	269.441	P	0.000732422
208997_s_at	178.922	P	0.0107422
208998_at	397.327	P	0.000244141
208999_at	10.4995	A	0.5
209000_s_at	10.5642	A	0.533936
209001_s_at	1449.55	P	0.000244141
209002_s_at	465.887	P	0.000244141
209003_at	103.114	P	0.000244141
209004_s_at	4067.3	P	0.000244141
209005_at	1019.73	P	0.00195313
209006_s_at	1882.3	P	0.000244141
209007_s_at	2801.2	P	0.000244141
209008_x_at	11.3765	A	0.067627
209009_at	145.854	P	0.000732422
209010_s_at	0.878611	A	0.72583
209011_at	8.95807	A	0.19458
209012_at	23.153	P	0.00415039
209013_x_at	11.3813	A	0.5
209014_at	49.8877	A	0.149658
209015_s_at	256.597	P	0.000244141
209016_s_at	12.0447	M	0.0561523
209017_s_at	29.4121	A	0.111572
209018_s_at	307.556	P	0.000244141
209019_s_at	346.065	P	0.000244141
209020_at	993.115	P	0.000244141
209021_x_at	162.539	P	0.0375977
209022_at	2468.74	P	0.000244141
209023_s_at	1862.14	P	0.000244141
209024_s_at	90.5777	P	0.0012207
209025_s_at	81.0682	P	0.000732422
209026_x_at	300.886	P	0.00195313
209027_s_at	1345.05	P	0.000244141
209028_s_at	828.571	P	0.000244141
209029_at	113.314	P	0.000732422
209030_s_at	2.64063	A	0.633789
209031_at	8.48676	A	0.334473
209032_s_at	9.01749	A	0.27417
209033_s_at	1880.85	P	0.000244141
209034_at	5293.97	P	0.00585938
209035_at	2.62963	A	0.5
209036_s_at	217.761	P	0.000244141
209037_s_at	293.471	P	0.000244141
209038_s_at	115.955	P	0.00292969
209039_x_at	604.128	P	0.000732422
209040_s_at	1249.48	P	0.000244141
209041_s_at	53.0846	A	0.27417
209042_s_at	54.98	P	0.000244141
209043_at	345.988	P	0.000244141
209044_x_at	263.183	P	0.00805664
209045_at	46.4362	P	0.00805664
209046_s_at	2610.54	P	0.000244141
209047_at	7.4827	A	0.188965
209048_s_at	149.449	P	0.000732422
209049_s_at	275.545	P	0.000244141
209050_s_at	74.9905	P	0.0185547
209051_s_at	39.6181	P	0.0239258
209052_s_at	1.28593	A	0.870361
209053_s_at	1.13001	A	0.72583
209054_s_at	26.8919	P	0.00585938
209055_s_at	200.531	P	0.000244141
209056_s_at	311.852	P	0.000244141
209057_x_at	100.15	P	0.0107422
209058_at	223.211	P	0.000244141
209059_s_at	214.59	P	0.000244141
209060_x_at	318.781	P	0.000732422
209061_at	237.587	P	0.000244141
209062_x_at	171.86	P	0.00585938
209063_x_at	59.7133	P	0.000244141
209064_x_at	28.7636	P	0.00415039
209065_at	25.8144	P	0.000244141
209066_x_at	697.813	P	0.000244141
209067_s_at	495.48	P	0.000732422
209068_at	73.0039	P	0.00805664
209069_s_at	9948.59	P	0.000244141
209070_s_at	1.15364	A	0.962402
209071_s_at	2.65501	A	0.72583
209072_at	93.4063	P	0.0185547
209073_s_at	1454.79	P	0.000244141
209074_s_at	1.18481	A	0.72583
209075_s_at	1813.21	P	0.000244141
209076_s_at	256.436	P	0.0012207
209077_at	49.3982	M	0.0561523
209078_s_at	67.9446	A	0.129639
209079_x_at	21.091	A	0.149658
209080_x_at	83.1145	P	0.0375977
209081_s_at	255.69	P	0.000732422
209082_s_at	106.114	P	0.000732422
209083_at	3989.37	P	0.000244141
209084_s_at	48.42	P	0.000244141
209085_x_at	63.4541	P	0.0012207
209086_x_at	2.61665	A	0.533936
209087_x_at	20.1162	A	0.111572
209088_s_at	924.186	P	0.000732422
209089_at	2016.57	P	0.000244141
209090_s_at	563.877	P	0.000244141
209091_s_at	1899.3	P	0.000244141
209092_s_at	52.4195	P	0.000244141
209093_s_at	180.189	P	0.000244141
209094_at	0.676234	A	0.904785
209095_at	522.53	P	0.000244141
209096_at	216.208	P	0.000732422
209097_s_at	5.56127	A	0.633789
209098_s_at	12.3311	A	0.171387
209099_x_at	122.027	P	0.00805664
209100_at	28.3533	A	0.303711
209101_at	1.49344	A	0.466064
209102_s_at	1393.82	P	0.000244141
209103_s_at	440.053	P	0.000244141
209104_s_at	71.6836	A	0.0952148
209105_at	687.091	P	0.000244141
209106_at	1323.99	P	0.000244141
209107_x_at	1623.69	P	0.000244141
209108_at	7.93524	A	0.27417
209109_s_at	1.11913	A	0.870361
209110_s_at	686.659	P	0.000244141
209111_at	138.054	P	0.000244141
209112_at	2757.08	P	0.000244141
209113_s_at	43.9791	A	0.129639
209114_at	2.51088	A	0.567627
209115_at	1125.61	P	0.000732422
209116_x_at	12004.4	P	0.000244141
209117_at	731.027	P	0.000244141
209118_s_at	7896.55	P	0.000244141
209119_x_at	2.08548	A	0.780518
209120_at	5.67418	A	0.398926
209121_x_at	2.36969	A	0.696289
209122_at	122.335	P	0.000244141
209123_at	22.1515	P	0.0239258
209124_at	2762.42	P	0.000244141
209125_at	2.00607	A	0.633789
209126_x_at	3.70452	A	0.780518
209127_s_at	54.1077	P	0.0107422
209128_s_at	115.221	P	0.00585938
209129_at	33.5768	P	0.0185547
209130_at	3472.89	P	0.000244141
209131_s_at	774.385	P	0.000244141
209132_s_at	31.4657	A	0.246094
209133_s_at	31.9412	A	0.149658
209134_s_at	3038	P	0.000244141
209135_at	120.427	P	0.0239258
209136_s_at	50.7676	P	0.000732422
209137_s_at	811.858	P	0.000244141
209138_x_at	331.244	P	0.0012207
209139_s_at	64.9804	P	0.000244141
209140_x_at	8962.21	P	0.000244141
209141_at	520.373	P	0.000244141
209142_s_at	440.306	P	0.000244141
209143_s_at	80.4037	P	0.0012207
209144_s_at	7.81832	A	0.303711
209145_s_at	7.38185	A	0.171387
209146_at	34.1297	P	0.00292969
209147_s_at	20.2402	A	0.398926
209148_at	228.795	P	0.000244141
209149_s_at	118.939	P	0.000732422
209150_s_at	159.525	P	0.000732422
209151_x_at	2.33817	A	0.798584
209152_s_at	1.64325	A	0.72583
